model,run_id,speaker,utt_start,utt_end,word,word_start,word_end,confidence
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,we're,0.0,0.32,0.60306835
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,good,0.32,0.64,0.9841392
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,los,0.64,0.88,0.48625672
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,angeles,0.88,1.28,0.7329813
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,police,1.28,1.8399999,0.31280914
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,department,1.8399999,2.32,0.9877491
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,do,2.32,2.48,0.9089899
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,have,2.48,2.6399999,0.9973425
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,your,2.6399999,2.72,0.900279
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,license,2.72,2.8799999,0.9860139
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,and,2.8799999,3.04,0.5513261
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,registration,3.04,3.36,0.99615794
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,on,3.36,3.52,0.57308877
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,you,3.52,3.84,0.961403
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,no,3.84,4.4,0.9817288
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,you,4.56,5.12,0.24931526
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,don't,5.12,5.2,0.9960363
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,have,5.2,5.3599997,0.998958
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,your,5.3599997,5.44,0.99450666
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,license,5.44,5.68,0.974591
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,one,5.7599998,6.24,0.34638807
nova-3,20251117T020632Z_nova-3_conf80,1.0,0.0,7.2,alright,6.24,7.2,0.9044042
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,can,7.2,7.68,0.35276005
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,you,7.68,7.7599998,0.97073483
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,roll,7.7599998,7.9199996,0.99182665
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,the,7.9199996,8.08,0.60271746
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,back,8.08,8.24,0.9974463
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,window,8.24,8.48,0.99482477
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,down,8.48,8.72,0.9961675
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,about,8.72,8.96,0.98538685
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,halfway,8.96,9.28,0.9799172
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,for,9.28,9.44,0.97440153
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,me,9.44,9.84,0.9959878
nova-3,20251117T020632Z_nova-3_conf80,1.0,7.2,10.559999,where,9.84,10.559999,0.708329
nova-3,20251117T020632Z_nova-3_conf80,1.0,11.679999,12.799999,roll,11.679999,12.08,0.77158874
nova-3,20251117T020632Z_nova-3_conf80,1.0,11.679999,12.799999,the,12.08,12.16,0.9362093
nova-3,20251117T020632Z_nova-3_conf80,1.0,11.679999,12.799999,back,12.16,12.32,0.9981085
nova-3,20251117T020632Z_nova-3_conf80,1.0,11.679999,12.799999,one,12.32,12.559999,0.9403997
nova-3,20251117T020632Z_nova-3_conf80,1.0,11.679999,12.799999,about,12.559999,12.799999,0.99858046
nova-3,20251117T020632Z_nova-3_conf80,1.0,13.455,14.575,because,13.455,14.575,0.84249496
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,the,14.575,14.735,0.99851674
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,reason,14.735,14.975,0.99831885
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,for,14.975,15.135,0.9838839
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,the,15.135,15.215,0.7050895
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,stop,15.215,15.455,0.9945846
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,is,15.455,15.535,0.9982931
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,your,15.535,15.695,0.99582005
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,tent,15.695,15.855,0.80754924
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,your,15.855,16.095,0.9906703
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,front,16.095,16.335,0.9969861
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,window,16.335,16.575,0.99976
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,tent,16.575,16.895,0.8521064
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,is,16.895,17.055,0.9996401
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,illegal,17.055,17.615,0.79687023
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,so,17.615,17.855,0.9991002
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,is,17.855,17.935,0.99186665
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,this,17.935,18.175,0.999556
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,one,18.175,18.654999,0.99872035
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,the,18.735,19.055,0.24298821
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,front,19.055,19.375,0.625577
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,roll,19.375,19.695,0.9871018
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,this,19.695,19.855,0.9935632
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,down,19.855,20.095,0.9993505
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,about,20.095,20.255,0.9992586
nova-3,20251117T020632Z_nova-3_conf80,1.0,14.575,20.974998,halfway,20.255,20.974998,0.99462885
nova-3,20251117T020632Z_nova-3_conf80,1.0,21.055,22.974998,the,21.055,21.215,0.26930195
nova-3,20251117T020632Z_nova-3_conf80,1.0,21.055,22.974998,way,21.215,21.615,0.80489993
nova-3,20251117T020632Z_nova-3_conf80,1.0,21.055,22.974998,because,21.615,21.935,0.9940818
nova-3,20251117T020632Z_nova-3_conf80,1.0,21.055,22.974998,i'm,21.935,22.095,0.9997113
nova-3,20251117T020632Z_nova-3_conf80,1.0,21.055,22.974998,telling,22.095,22.335,0.99959785
nova-3,20251117T020632Z_nova-3_conf80,1.0,21.055,22.974998,you,22.335,22.494999,0.999708
nova-3,20251117T020632Z_nova-3_conf80,1.0,21.055,22.974998,to,22.494999,22.974998,0.96964467
nova-3,20251117T020632Z_nova-3_conf80,1.0,23.295,23.855,about,23.295,23.855,0.98691297
nova-3,20251117T020632Z_nova-3_conf80,1.0,24.255001,24.974998,halfway,24.255001,24.814999,0.99730766
nova-3,20251117T020632Z_nova-3_conf80,1.0,24.255001,24.974998,sir,24.814999,24.974998,0.9976331
nova-3,20251117T020632Z_nova-3_conf80,1.0,27.22,28.9,it's,27.22,27.62,0.52223134
nova-3,20251117T020632Z_nova-3_conf80,1.0,27.22,28.9,halfway,27.62,28.02,0.8246555
nova-3,20251117T020632Z_nova-3_conf80,1.0,27.22,28.9,roll,28.02,28.26,0.38753378
nova-3,20251117T020632Z_nova-3_conf80,1.0,27.22,28.9,it,28.26,28.42,0.39315948
nova-3,20251117T020632Z_nova-3_conf80,1.0,27.22,28.9,down,28.42,28.9,0.8818439
nova-3,20251117T020632Z_nova-3_conf80,1.0,30.5,31.22,a,30.5,30.66,0.5261876
nova-3,20251117T020632Z_nova-3_conf80,1.0,30.5,31.22,little,30.66,30.74,0.999539
nova-3,20251117T020632Z_nova-3_conf80,1.0,30.5,31.22,more,30.74,31.22,0.9986443
nova-3,20251117T020632Z_nova-3_conf80,1.0,31.7,33.3,sir,31.7,32.1,0.76302946
nova-3,20251117T020632Z_nova-3_conf80,1.0,31.7,33.3,no,32.1,32.42,0.4320535
nova-3,20251117T020632Z_nova-3_conf80,1.0,31.7,33.3,you,32.42,32.5,0.5427921
nova-3,20251117T020632Z_nova-3_conf80,1.0,31.7,33.3,don't,32.5,32.66,0.8257444
nova-3,20251117T020632Z_nova-3_conf80,1.0,31.7,33.3,have,32.66,32.82,0.6923263
nova-3,20251117T020632Z_nova-3_conf80,1.0,31.7,33.3,license,32.82,33.3,0.9736533
nova-3,20251117T020632Z_nova-3_conf80,1.0,34.9,36.1,1480mercy,34.9,36.1,0.85128057
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,alright,36.1,36.42,0.9808654
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,can,36.42,36.58,0.99896884
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,you,36.58,36.66,0.9970282
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,roll,36.66,36.82,0.99918956
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,this,36.82,36.98,0.7381809
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,down,36.98,37.059998,0.9997633
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,a,37.059998,37.22,0.99941146
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,little,37.22,37.38,0.9999665
nova-3,20251117T020632Z_nova-3_conf80,1.0,36.1,37.54,more,37.38,37.54,0.99813783
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,roll,38.435,38.675,0.9182988
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,it,38.675,38.835,0.95058656
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,down,38.835,38.995,0.9970925
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,from,38.995,39.155,0.46590808
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,sir,39.795,40.114998,0.9293384
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,just,40.114998,40.195,0.9967564
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,roll,40.195,40.434998,0.99795365
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,the,40.434998,40.515,0.9895567
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,window,40.515,40.675,0.8185654
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,down,40.675,40.835,0.83311653
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,about,40.835,41.075,0.7629088
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,halfway,41.075,41.395,0.97610885
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,okay,41.395,41.875,0.96819204
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,it's,41.875,42.274998,0.99651575
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,down,42.274998,42.754997,0.9965761
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,sir,42.835,43.075,0.9749172
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,it's,43.075,43.235,0.9795227
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,not,43.235,43.315,0.9468515
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,alright,43.395,43.635,0.9606455
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,you,43.635,43.715,0.9962225
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,know,43.715,43.795,0.9954679
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,what,43.795,44.114998,0.9429965
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,fuck,44.114998,44.195,0.31639934
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,off,44.195,44.675,0.8612272
nova-3,20251117T020632Z_nova-3_conf80,1.0,38.435,45.715,damn,44.915,45.715,0.91039205
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,alright,45.954998,46.274998,0.96207464
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,yeah,46.274998,46.515,0.9842539
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,2%,46.515,46.995,0.99888784
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,alright,46.995,47.235,0.99805474
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,that's,47.235,47.395,0.9945232
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,the,47.395,47.475,0.9967199
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,reason,47.475,47.715,0.9807349
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,for,47.715,47.795,0.9986707
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,the,47.795,47.954998,0.96290326
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,stop,47.954998,48.275,0.87500477
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,sir,48.275,48.675,0.82869416
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,your,48.675,48.754997,0.6564583
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,last,48.754997,48.835,0.99632484
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,teammate,48.835,49.155,0.59739876
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,you,49.155,49.235,0.988316
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,have,49.235,49.315,0.86073315
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,have,49.475,49.635,0.9766241
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,you,49.635,49.715,0.99716264
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,ever,49.715,49.795,0.9954529
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,had,49.795,49.954998,0.9986706
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,a,49.954998,50.035,0.9991026
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,license,50.035,50.275,0.999509
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,out,50.275,50.434998,0.9950282
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,of,50.434998,50.595,0.9940645
nova-3,20251117T020632Z_nova-3_conf80,1.0,45.954998,50.754997,florida,50.595,50.754997,0.99954355
nova-3,20251117T020632Z_nova-3_conf80,1.0,51.480003,53.32,yeah,51.480003,51.88,0.8596907
nova-3,20251117T020632Z_nova-3_conf80,1.0,51.480003,53.32,what's,51.88,53.32,0.72533655
nova-3,20251117T020632Z_nova-3_conf80,1.0,53.32,54.760002,wrong,53.32,53.480003,0.95591915
nova-3,20251117T020632Z_nova-3_conf80,1.0,53.32,54.760002,suspended,53.480003,54.04,0.96542174
nova-3,20251117T020632Z_nova-3_conf80,1.0,53.32,54.760002,yeah,54.04,54.760002,0.76152116
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,how,55.0,55.08,0.6087161
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,long,55.08,55.16,0.99834144
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,has,55.16,55.32,0.8673141
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,it,55.32,55.480003,0.6224463
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,suspended,55.480003,55.800003,0.78243935
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,for,55.800003,56.280003,0.9792296
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,i,56.280003,56.52,0.9994956
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,don't,56.52,56.68,0.99987364
nova-3,20251117T020632Z_nova-3_conf80,1.0,55.0,57.16,know,56.68,57.16,0.99939775
nova-3,20251117T020632Z_nova-3_conf80,1.0,57.56,58.84,hey,57.56,58.120003,0.98511696
nova-3,20251117T020632Z_nova-3_conf80,1.0,57.56,58.84,i'm,58.120003,58.36,0.9998821
nova-3,20251117T020632Z_nova-3_conf80,1.0,57.56,58.84,good,58.36,58.52,0.9998272
nova-3,20251117T020632Z_nova-3_conf80,1.0,57.56,58.84,here,58.52,58.760002,0.806669
nova-3,20251117T020632Z_nova-3_conf80,1.0,57.56,58.84,just,58.760002,58.84,0.9980556
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,man,61.64,62.120003,0.54617804
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,goddamn,62.120003,62.920002,0.683977
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,dawg,62.920002,63.24,0.89017045
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,i,63.24,63.800003,0.9815341
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,might,63.800003,63.96,0.9352391
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,as,63.96,64.12,0.5148568
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,well,64.12,64.200005,0.7302829
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,get,64.200005,64.28,0.924432
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,out,64.28,64.520004,0.9717261
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,you,64.520004,64.6,0.9923994
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,might,64.6,64.68,0.99545246
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,as,64.68,64.840004,0.98488855
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,pull,64.840004,65.0,0.7188915
nova-3,20251117T020632Z_nova-3_conf80,0.0,61.64,65.72,me,65.0,65.72,0.45955738
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,you,66.705,67.345,0.8256479
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,might,67.505,67.665,0.9983708
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,as,67.665,67.825,0.9994992
nova-3,20251117T020632Z_nova-3_conf80,0.0,66.705,75.665,well,67.825,67.905,0.99934345
